SampleID,GroupLevel2,GroupLevel2_mapped,train,ProjectID
PB22B20151-K1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB22B20244-J1CHH22NXF1-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB22B30029-J1CHH22KXF2-KZ37,Thyroid,SoftTissue,train,KZ37
PB22B30111-J1CHH22NXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB22B50049-J1CHH22KXFX-KZ37,Colorectal,Endoscopy,train,KZ37
PB22B50169-J1CHH22GXF3-R007,Lymphoma,Blood,valid,20240613_plasma_preserve_time_test
PB22B50169-K1CHH22NXF2-KZ37,Lymphoma,Blood,valid,KZ41
PB22B60161-J1CHH22NXF3-KAG9R01BY00D,Thyroid,SoftTissue,valid,R01B
PB22B60162-J1CHH22NXF1-KAG9R01BY00D,Thyroid,SoftTissue,valid,R01B
PB22B70274-J1CHH22GXF3-KAG9R01BY00D,Colorectal,Endoscopy,valid,R01B
PB22B70275-J1CHH22NXF1-KAG9R01BY00D,Colorectal,Endoscopy,train,R01B
PB22B70690-K1CHH22NXF2-KZ37,Breast,BreastImg,valid,KZ37
PB22B70739-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB22B70841-J1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB22B80064-K1CHH22KXF2-KZ37,Melanoma,Skin,valid,KZ37
PB22B80097-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB22B80136-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB22B80141-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB22B80145-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB22B80151-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB22B80192-K1CHH22NXF2-KZ37,Breast,BreastImg,train,KZ37
PB22B80216-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB22B80407-J1CHH22NXF2-KAG9R01BY00D,Kidney,Abdominal,train,R01B
PB22B80409-J1CHH22KXF1-KAG9R01BY00D,Kidney,Abdominal,valid,R01B
PB22B90071-K1CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB22B90087-K1CHH22NXF2-KZ37,Breast,BreastImg,train,KZ37
PB22BC0091-J1CHH22KXFX-KZ37,Lung,LungImg,train,KZ37
PB22BC0443-K1CHH22GXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB22BD0055-J1CHH22NXF2-KZ37,Lung,LungImg,valid,KZ37
PB22BD0059-K1CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB22BD0530-K1CHH22NXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB22BE0179-K1CHH22GXF2-KAG9Y00D,Lung,LungImg,train,R01B
PB22BE0180-J1CHH22KXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB22BE0283-J1CHH22KXF1-KAG9Y00D,Breast,BreastImg,valid,R01B
PB22BF0053-K1CHH22GXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB22BF0085-K1CHH22KXFX-KBQ9KZ37,Esophagus,Endoscopy,valid,KZ37
PB22BG0087-K1CHH22GXF2-KZ37,Esophagus,Endoscopy,valid,KZ37
PB22BG0264-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB22BG0315-K1CHH22GXF2-KZ37,Breast,BreastImg,train,KZ37
PB22BL0247-K1CHH22NXF2-KZ37,Cervical,Cytology,train,KZ37
PB22BP0274-J1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB22BQ0106-K1CHH22NXF2-KZ37,Uterus,Abdominal,train,KZ37
PB22BW0003-J1CHH22NXF2-KZ37,Head_Neck,Endoscopy,train,KZ37
PB22BW0084-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB22BW0123-K1CHH22NXF2-KBQ9KZ37,Sarcoma,SoftTissue,train,KZ37
PB22BW0251-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB23000066-K1CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB23000069-K1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB23000438-K1CHH22NXF2-KZ37,Urothelium,Blood,train,KZ37
PB23000444-J1CHH22NXF1-KZ33,Thyroid,SoftTissue,valid,R01B
PB23060097-K1CHH22NXF2-KZ37,Gastro,Endoscopy,train,KZ37
PB23060132-K1CHH22KXF2-KZ37,Lung,LungImg,valid,KZ37
PB23060537-K1CHH22KXF2-KZ37,Lung,LungImg,valid,KZ37
PB23080353-K1CHH22NXF2-KBP1KZ37,Esophagus,Endoscopy,train,KZ37
PB23080374-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB23090110-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB230A0019-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230A0038-K1CHH22KXF2-KZ37,Kidney,Abdominal,train,KZ37
PB230A0142-K1CHH22KXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB230A0686-K1CHH22KXF2-KZ37,Lung,LungImg,valid,KZ37
PB230A0698-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB230B0040-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230B0078-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB230B0119-K1CHH22GXF2-KZ37,Lung,LungImg,train,KZ37
PB230C0076-K1CHH22KXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB230C0110-J1CHH22NXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB230C0304-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB230C0530-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230D0086-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB230D0499-J1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230E0001-J1CHH22GXF3-R007,Lung,LungImg,train,20240613_plasma_preserve_time_test
PB230E0001-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB230E0155-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB230F0020-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230G0047-K1CHH22NXF2-KEE1KZ37,Gastro,Endoscopy,train,KZ37
PB230G0061-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB230G0064-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB230H0089-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB230H0111-J1CHH22KXF3-R007,Gastro,Endoscopy,train,20240613_plasma_preserve_time_test
PB230H0111-K1CHH22NXF2-KEE1KZ37,Gastro,Endoscopy,train,KZ37
PB230H0284-J1CHH22GXF3-R007,Liver_Biliary,Abdominal,train,20240613_plasma_preserve_time_test
PB230H0284-K1CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB230H0392-K1CHH22NXF2-J025KZ37,Gastro,Endoscopy,train,KZ37
PB230H0660-K1CHH22GXF2-KZ37,Cervical,Cytology,valid,KZ37
PB230H0697-J1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB230J0179-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB230J0424-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230J0459-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230J0552-J1CHH22KXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB230J0582-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB230K0007-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB230K0050-K1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB230K0135-J1CHH22KXF2-KZ37,Head_Neck,Endoscopy,train,KZ37
PB230L0809-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB230P0062-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB230P0602-J1CHH22KXF2-KZ37,Breast,BreastImg,train,KZ37
PB230Q0339-K1CHH22NXF2-KZ37,Urothelium,Blood,train,KZ37
PB230Q0341-K1CHH22NXF2-KZ37,Urothelium,Blood,train,KZ37
PB230R0189-K1CHH22KXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB230S0303-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB230S0513-K1CHH22NXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB230T0090-J1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB230T0573-J1CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB230U0134-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB230U0172-K1CHH22GXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB230W0041-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB230W0087-J1CHH22GXF3-R007,Prostate,Abdominal,train,20240613_plasma_preserve_time_test
PB230W0087-K1CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB230W0432-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB230W0469-J1CHH22NXF3-R007,Lymphoma,Blood,train,20240613_plasma_preserve_time_test
PB230W0469-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB23100001-J1CHH22GXF2-KZ37,Colorectal,Endoscopy,train,KZ37
PB23110077-K1CHH22KXF2-KZ37,Melanoma,Skin,train,KZ37
PB23140113-K1CHH22NXF2-KZ37,Urothelium,Blood,valid,KZ37
PB23150141-K1CHH22KXFX-KZ37,Colorectal,Endoscopy,train,KZ37
PB23150212-K1CHH22NXF3-KZ37,Ovary,Abdominal,train,KZ37
PB23150234-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB23160959-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB23161770-K1CHH22NXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB23170039-K1CHH22NXF2-KZ37,Breast,BreastImg,train,KZ37
PB23170058-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB23170108-K1CHH22NXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB23180002-K1CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB23180027-J1CHH22GXF3-R007,Pancreas,Blood,train,20240613_plasma_preserve_time_test
PB23180027-K1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB23180086-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB23180199-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB23190037-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB231A0007-K1CHH22KXF2-KZ37,Cervical,Cytology,train,KZ37
PB231A0092-K1CHH22KXF2-KZ37,Melanoma,Skin,train,KZ37
PB231A0102-K1CHH22KXFX-KBQ9KZ37,Colorectal,Endoscopy,train,KZ37
PB231A0415-J1CHH22NXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB231A0417-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB231A0482-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB231B0074-J1CHH22NXF2-KZ37,Urothelium,Blood,train,KZ37
PB231B0429-J1CHH22KXFX-KZ37,Gastro,Endoscopy,train,KZ37
PB231C0048-K1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,valid,KZ37
PB231C0076-K1CHH22KXFX-KZ37,Colorectal,Endoscopy,train,KZ37
PB231C0205-K1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB231D0161-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB231D0479-K1CHH22NXF2-KZ37,Breast,BreastImg,train,KZ37
PB231D0518-K1CHH22KXFX-KBCCKZ37,Colorectal,Endoscopy,train,KZ37
PB231D0527-J1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB231D0532-J1CHH22NXF2-KZ37,Kidney,Abdominal,train,KZ37
PB231E0026-K1CHH22NXF3-KZ37,Esophagus,Endoscopy,train,KZ37
PB231E0044-K1CHH22KXF2-KZ37,Melanoma,Skin,valid,KZ37
PB231E0116-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB231E0166-K1CHH22GXF2-KBJ1KZ37,Esophagus,Endoscopy,train,KZ37
PB231E0284-K1CHH22KXFX-KZ37,Gastro,Endoscopy,valid,KZ37
PB231F0008-K1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB231G0054-K1CHH22NXF2-KZ37,Uterus,Abdominal,train,KZ37
PB231H0071-J1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB231J0039-K1CHH22NXF2-KZ37,Prostate,Abdominal,valid,KZ37
PB231J0096-K1CHH22GXF2-J185P201KZ37,Colorectal,Endoscopy,train,KZ37
PB231J0348-J1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,valid,KZ37
PB231K0051-J1CHH22GXF3-R007,Gastro,Endoscopy,train,20240613_plasma_preserve_time_test
PB231K0051-K1CHH22NXF2-KZ37,Gastro,Endoscopy,train,KZ37
PB231K0215-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB231V0189-K1CHH22KXFX-KBY9P201KZ37,Gastro,Endoscopy,train,KZ37
PB231V0204-K1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB231W0040-K1CHH22KXF2-KZ37,Esophagus,Endoscopy,train,KZ37
PB231W0102-K1CHH22KXFX-KZ37,Gastro,Endoscopy,train,KZ37
PB231W0141-K1CHH22GXF2-KZ37,Lung,LungImg,train,KZ37
PB231W0192-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB231W0722-K1CHH22KXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB23200061-J1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB23200102-J1CHH22KXF3-KAM4KZ41,Lymphoma,Blood,train,KZ41
PB23200163-K1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB23200303-K1CHH22KXF2-KZ37,Gastro,Endoscopy,train,KZ37
PB23200764-J1CHH22KXF3-KZ41,Lymphoma,Blood,valid,KZ41
PB23210220-K1CHH22GXF4-KZ37,Breast,BreastImg,train,KZ37
PB23210233-J1CHH22GXF2-KAG9Y00D,Esophagus,Endoscopy,valid,R01B
PB23210234-J1CHH22NXF1-KAG9Y00D,Esophagus,Endoscopy,valid,R01B
PB23210311-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB23210671-K1CHH22NXF2-KZ37,Prostate,Abdominal,train,KZ37
PB23220228-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB23220233-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB23220237-J1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB23220252-K1CHH22KXFX-KZ37,Gastro,Endoscopy,train,KZ37
PB23230074-K1CHH22KXF2-KZ37,Breast,BreastImg,valid,KZ37
PB23230212-J1CHH22NXF4-KZ37,Pancreas,Blood,train,KZ37
PB23230357-J1CHH22GXF4-KZ37,Lung,LungImg,valid,KZ37
PB23230684-K1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB23240071-K1CHH22NXF2-KZ37,Urothelium,Blood,train,KZ37
PB23240104-J1CHH22KXFX-K852KZ37,Lung,LungImg,valid,KZ37
PB23240207-K1CHH22KXFX-KZ37,Colorectal,Endoscopy,train,KZ37
PB23240254-K1CHH22KXF2-KZ37,Lung,LungImg,valid,KZ37
PB23240275-J1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB23240285-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB23250030-K1CHH22KXF2-KBJ1KZ37,Lung,LungImg,train,KZ37
PB23250054-K1CHH22KXF3-KBB2KZ37,Colorectal,Endoscopy,valid,KZ37
PB23260005-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB23270030-J1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB23270061-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB23270102-K1CHH22NXF2-KZ37,Pancreas,Blood,valid,KZ37
PB23270228-J1CHH22NXF1-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB23270297-K1CHH22KXF2-KZ37,Prostate,Abdominal,train,KZ37
PB23280001-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,train,KZ37
PB23280119-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB23280122-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB23280182-J1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB23280601-J1CHH22NXF2-KZ37,Kidney,Abdominal,valid,KZ37
PB23290004-K1CHH22NXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB23290275-J1CHH22KXF3-R007,Liver_Biliary,Abdominal,train,20240613_plasma_preserve_time_test
PB23290275-K1CHH22NXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB23290649-K1CHH22KXF2-KZ37,Pancreas,Blood,valid,KZ37
PB232A0027-K1CHH22KXF2-KBQ9KZ37,Gastro,Endoscopy,train,KZ37
PB232A0037-K1CHH22KXF3-KAM4KZ41,Lymphoma,Blood,train,KZ41
PB232A0040-K1CHH22NXF2-KZ37,Sarcoma,SoftTissue,valid,KZ37
PB232A0289-J1CHH22KXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB232A0674-K1CHH22GXF2-KZ37,Breast,BreastImg,train,KZ37
PB232B0099-J1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB232C0019-J1CHH22GXF2-KZ37,Kidney,Abdominal,valid,KZ37
PB232C0059-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB232C0139-K1CHH22GXF2-KBN9KZ37,Esophagus,Endoscopy,valid,KZ37
PB232D0037-K1CHH22NXF2-KZ37,Pancreas,Blood,train,KZ37
PB232D0073-K1CHH22NXF2-KZ37,Urothelium,Blood,train,KZ37
PB232D0291-J1CHH22NXF2-KAG9Y00D,Prostate,Abdominal,valid,R01B
PB232D0292-J1CHH22KXF1-KAG9Y00D,Prostate,Abdominal,valid,R01B
PB232E0143-K1CHH22KXF2-KZ37,Esophagus,Endoscopy,train,KZ37
PB232E0146-K1CHH22GXF2-KZ37,Head_Neck,Endoscopy,valid,KZ37
PB232E0161-K1CHH22KXF2-KB64KZ41,Lymphoma,Blood,train,KZ41
PB232E0194-K1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB232E0689-K1CHH22NXF3-KZ37,Lung,LungImg,valid,KZ37
PB232E0735-J1CHH22KXF2-KBGDKZ41,Lymphoma,Blood,train,KZ41
PB232E0886-K1CHH22KXF2-KZ37,Gastro,Endoscopy,train,KZ37
PB232E0896-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB232F0009-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB232F0077-K1CHH22GXF2-KZ37,Kidney,Abdominal,train,KZ37
PB232F0379-J1CHH22NXF2-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB232F0380-J1CHH22NXF1-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB232G0207-K1CHH22NXF2-KZ37,Cervical,Cytology,train,KZ37
PB232G0330-K1CHH22GXF2-KZ37,Breast,BreastImg,valid,KZ37
PB232H0325-J1CHH22GXF2-KAG9Y00D,Breast,BreastImg,valid,R01B
PB232H0326-J1CHH22KXF1-KAG9Y00D,Breast,BreastImg,valid,R01B
PB232J0034-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB232J0040-K1CHH22KXF2-KA50KBQ9KZ37,Gastro,Endoscopy,train,KZ37
PB232J0076-K1CHH22KXF3-KBF4KZ41,Lymphoma,Blood,valid,KZ41
PB232J0101-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB232L0019-K1CHH22GXF2-KZ37,Breast,BreastImg,train,KZ37
PB232L0026-K1CHH22NXF2-KZ37,Cervical,Cytology,train,KZ37
PB232L0047-J1CHH22GXF2-KZ37,Kidney,Abdominal,valid,KZ37
PB232L0066-K1CHH22NXF2-KZ37,Prostate,Abdominal,valid,KZ37
PB232L0126-J1CHH22NXF3-KZ41,Lymphoma,Blood,valid,KZ41
PB232L0173-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB232L0196-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB232L0198-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB232L0205-K1CHH22NXF2-KZ41,Lymphoma,Blood,train,KZ41
PB232L0359-J1CHH22GXF2-KAG9Y00D,Liver_Biliary,Abdominal,train,R01B
PB232L0360-J1CHH22NXF1-KAG9Y00D,Liver_Biliary,Abdominal,valid,R01B
PB232M0061-K1CHH22NXF2-KZ37,Cervical,Cytology,valid,KZ37
PB232M0403-J1CHH22GXF2-KAG9Y00D,Lung,LungImg,valid,R01B
PB232M0404-J1CHH22KXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB232N0049-K1CHH22NXF4-KZ41,Lymphoma,Blood,train,KZ41
PB232N0063-K1CHH22GXF2-KBQ9KZ37,Esophagus,Endoscopy,train,KZ37
PB232N0070-K1CHH22KXF2-KZ37,Cervical,Cytology,train,KZ37
PB232N0098-K1CHH22NXF2-KZ37,Esophagus,Endoscopy,valid,KZ37
PB232N0135-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB232N0152-J1CHH22KXF2-KAM4KBQ9KZ41,Lymphoma,Blood,valid,KZ41
PB232N0618-K1CHH22GXF2-KZ37,Head_Neck,Endoscopy,train,KZ37
PB232N0742-K1CHH22GXF2-KZ37,Kidney,Abdominal,train,KZ37
PB232N0978-J1CHH22GXF3-R007,Ovary,Abdominal,train,20240613_plasma_preserve_time_test
PB232N0978-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB232P0089-K1CHH22KXF2-KZ37,Melanoma,Skin,valid,KZ37
PB232P0109-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB232P0118-J1CHH22GXF2-KZ37,Head_Neck,Endoscopy,train,KZ37
PB232P0140-K1CHH22NXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB232P0218-J1CHH22GXF2-KZ37,Melanoma,Skin,train,KZ37
PB232P0379-J1CHH22KXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB232P0458-J1CHH22NXF2-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB232P0459-J1CHH22KXF1-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB232P0635-J1CHH22KXF2-KBSNKBURKZ37,Esophagus,Endoscopy,train,KZ37
PB232Q0027-K1CHH22KXF2-KZ37,Lung,LungImg,train,KZ37
PB232Q0134-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,train,KBK4
PB232Q0138-J1CCH22GXF1-KBK4Y00D,Lung,LungImg,valid,KBK4
PB232Q0243-K1CHH22NXF2-KZ41,Lymphoma,Blood,valid,KZ41
PB232Q0411-J1CHH22GXF2-KAG9Y00D,Lung,LungImg,valid,R01B
PB232Q0412-J1CHH22KXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB232Q0496-J1CHH22GXF2-KAG9Y00D,Lung,LungImg,valid,R01B
PB232Q0497-J1CHH22KXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB232Q0942-K1CHH22KXF2-KL05KZ37,Gastro,Endoscopy,train,KZ37
PB232Q0965-J1CHH22GXF2-KZ37,Melanoma,Skin,train,KZ37
PB232Q1173-J1CHH22GXF2-KZ37,Melanoma,Skin,train,KZ37
PB232Q1342-J1CHH22KXF2-KBY9KZ37,Colorectal,Endoscopy,train,KZ37
PB232Q1361-J1CHH22GXF2-KZ37,Liver_Biliary,Abdominal,train,KZ37
PB232S0043-K1CHH22KXF3-KZ41,Lymphoma,Blood,train,KZ41
PB232T0060-K1CHH22GXF2-KZ37,Head_Neck,Endoscopy,train,KZ37
PB232T0343-J1CHH22NXF2-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB232T0344-J1CHH22KXF1-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB232T0393-K1CHH22GXF2-KZ37,Liver_Biliary,Abdominal,valid,KZ37
PB232T0532-K1CHH22GXF2-KZ37,Gastro,Endoscopy,train,KZ37
PB23300004-K1CHH22KXF2-KB64KZ37,Lymphoma,Blood,train,KZ41
PB23300132-J1CHH22KXF2-KBMRKZ37,Breast,BreastImg,train,KZ37
PB23300178-K1CHH22KXF2-KB64KZ37,Lymphoma,Blood,train,KZ41
PB23300206-J1CHH22KXF2-KBQ4KZ37,Melanoma,Skin,train,KZ37
PB23300279-J1CHH22GXF2-KAG9Y00D,Lung,LungImg,valid,R01B
PB23300280-J1CHH22NXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB23300458-K1CHH22KXF2-KBQFKZ37,Urothelium,Blood,valid,KZ37
PB23300492-K1CHH22KXF2-KZ37,Uterus,Abdominal,valid,KZ37
PB23310198-K1CHH22NXF2-KZ37,Melanoma,Skin,valid,KZ37
PB23310494-J1CHH22GXF2-KAG9Y00D,Cervical,Cytology,valid,R01B
PB23310495-J1CHH22NXF1-KAG9Y00D,Cervical,Cytology,valid,R01B
PB23310496-J1CHH22GXF2-KAG9Y00D,Lymphoma,Blood,valid,R01B
PB23310497-J1CHH22NXF1-KAG9Y00D,Lymphoma,Blood,valid,R01B
PB23310670-K1CHH22GXF2-KZ37,Kidney,Abdominal,valid,KZ37
PB23310769-K1CHH22NXF2-KZ37,Ovary,Abdominal,valid,KZ37
PB23310796-K1CHH22NXF2-KZ37,Uterus,Abdominal,train,KZ37
PB23320114-J1CHH22GXF2-KZ37,Gastro,Endoscopy,valid,KZ37
PB23320390-J1CHH22GXF2-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB23320391-J1CHH22NXF1-KAG9Y00D,Colorectal,Endoscopy,valid,R01B
PB23320491-J1CHH22NXF2-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB23320492-J1CHH22KXF1-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB23320506-J1CHH22GXF2-KAG9Y00D,Prostate,Abdominal,valid,R01B
PB23320507-J1CHH22KXF1-KAG9Y00D,Prostate,Abdominal,valid,R01B
PB23320515-K1CHH22KXF3-KZ41,Lymphoma,Blood,train,KZ41
PB23330024-K1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB23330235-J1CHH22NXF2-KZ37,Melanoma,Skin,train,KZ37
PB23330286-J1CHH22NXF2-KAG9Y00D,Lung,LungImg,valid,R01B
PB23330287-J1CHH22NXF1-KAG9Y00D,Lung,LungImg,valid,R01B
PB23330649-K1CHH22NXF2-KBFHKZ37,Uterus,Abdominal,train,KZ37
PB23330722-K1CHH22NXF2-KZ37,Ovary,Abdominal,train,KZ37
PB23330887-K1CHH22KXF3-KZ41,Lymphoma,Blood,train,KZ41
PB23340236-J1CHH22GXF1-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB23340368-J1CHH22NXF2-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
PB23340369-J1CHH22KXF1-KAG9Y00D,Thyroid,SoftTissue,valid,R01B
